Timestamp,/DSEvents,/DSLog/BatteryVoltage,/DSLog/CANUtilization,/DSLog/CPUUtilization,/DSLog/PacketLoss,/DSLog/PowerDistributionCurrents,/DSLog/PowerDistributionCurrents/length,/DSLog/Status/Brownout,/DSLog/Status/DSDisabled,/DSLog/Status/DSTeleop,/DSLog/Status/RobotAuto,/DSLog/Status/RobotDisabled,/DSLog/Status/RobotTeleop,/DSLog/Status/Watchdog,/DSLog/TripTimeMS
134.79999999999515,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55078125,0.20500000000000002,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.81999999999516,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55859375,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,5
134.83999999999517,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5625,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,5
134.85999999999518,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55078125,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,5
134.8799999999952,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5625,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,5
134.9199999999952,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55859375,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,5
134.93999999999522,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55078125,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,5
134.95999999999523,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55859375,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,5
134.97999999999524,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5625,0.20500000000000002,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
134.99999999999525,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55859375,0.20500000000000002,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
